id,pseudo_group,label,nn_corr,nn_same_label
tr_0064836,43828,0,0.99909496,True
tr_0064837,43829,0,0.928488,True
tr_0064838,43830,0,0.9574022,True
tr_0064839,43831,0,0.9994633,True
tr_0064840,43832,2,0.80590445,True
tr_0064841,43833,0,0.913048,True
tr_0064842,15059,0,0.9978003,True
tr_0064843,4129,0,0.9922263,True
tr_0064844,43834,0,0.9989432,True
tr_0064845,23717,2,0.9932276,True
tr_0064846,5047,0,0.9981572,True
tr_0064847,19123,0,0.99620783,True
tr_0064848,43835,0,0.97941726,True
tr_0064849,5068,0,0.9959384,True
tr_0064850,2356,0,0.9845379,True
tr_0064851,43836,0,0.9218658,True
tr_0064852,16557,2,0.9991028,True
tr_0064853,4590,1,0.9840469,True
tr_0064854,43837,2,0.9912082,True
tr_0064855,43838,0,0.7456236,True
tr_0064856,12388,2,0.9919605,True
tr_0064857,41902,2,0.9892287,True
tr_0064858,43839,0,0.9553152,True
tr_0064859,1535,2,0.9992976,True
tr_0064860,43840,0,0.95509535,True
tr_0064861,43841,0,0.9175885,True
tr_0064862,43842,2,0.93751705,True
tr_0064863,4355,2,0.9973532,True
tr_0064864,43843,2,0.9319915,True
tr_0064865,43844,1,0.89882517,True
tr_0064866,43845,0,0.9702343,True
tr_0064867,43846,0,0.97274786,True
tr_0064868,5747,2,0.99552286,True
tr_0064869,43847,0,0.9033377,True
tr_0064870,24504,0,0.9956328,True
tr_0064871,43848,2,0.9081154,True
tr_0064872,19338,2,0.99197453,True
tr_0064873,43849,2,0.97937304,True
tr_0064874,16128,2,0.9886221,True
tr_0064875,43850,0,0.8518959,True
tr_0064876,15307,2,0.9952608,True
tr_0064877,43851,0,0.95480955,True
tr_0064878,43852,0,0.96569246,True
tr_0064879,43853,0,0.9265969,True
tr_0064880,15035,0,0.98769265,True
tr_0064881,43854,2,0.9757275,True
tr_0064882,29247,0,0.981104,True
tr_0064883,769,1,0.98818016,True
tr_0064884,5125,0,0.9824428,True
tr_0064885,43855,0,0.96245414,True
tr_0064886,16815,0,0.9924754,True
tr_0064887,43856,0,0.99652684,True
tr_0064888,43857,0,0.9917517,True
tr_0064889,43858,0,0.8284197,True
tr_0064890,177,2,0.9991342,True
tr_0064891,43859,0,0.8410819,True
tr_0064892,20664,0,0.9986231,True
tr_0064893,15627,0,0.9867669,True
tr_0064894,11540,0,0.99127024,True
tr_0064895,14640,0,0.9885517,True
tr_0064896,43860,2,0.9415524,True
tr_0064897,7817,0,0.9894881,True
tr_0064898,43861,2,0.9777504,True
tr_0064899,5753,0,0.9921063,True
tr_0064900,34979,2,0.9968038,True
tr_0064901,43862,2,0.957658,True
tr_0064902,43863,0,0.996111,True
tr_0064903,22335,2,0.9882805,True
tr_0064904,43864,0,0.9720897,True
tr_0064905,43865,2,0.9986775,True
tr_0064906,43866,2,0.7226923,True
tr_0064907,5401,0,0.9997802,True
tr_0064908,12073,2,0.99463564,True
tr_0064909,30805,0,0.9911487,True
tr_0064910,3606,2,0.9855953,True
tr_0064911,43867,2,0.97292525,True
tr_0064912,43868,0,0.94100624,True
tr_0064913,43869,0,0.985543,True
tr_0064914,6823,0,0.997694,True
tr_0064915,8240,2,0.9930199,True
tr_0064916,43870,2,0.99488795,True
tr_0064917,15830,2,0.9977244,True
tr_0064918,43871,0,0.96424013,True
tr_0064919,43872,0,0.9321299,True
tr_0064920,14731,2,0.99948287,True
tr_0064921,2164,0,0.9821158,True
tr_0064922,7519,2,0.9995026,True
tr_0064923,20142,0,0.99597293,True
tr_0064924,4750,0,0.99848264,True
tr_0064925,21573,0,0.9939912,True
tr_0064926,43873,0,0.8411158,False
tr_0064927,43874,0,0.97910786,True
tr_0064928,43875,0,0.92173153,True
tr_0064929,43876,2,0.9646906,True
tr_0064930,18383,0,0.98718005,True
tr_0064931,29651,2,0.9965403,True
tr_0064932,11449,0,0.99781203,True
tr_0064933,33972,3,0.9860012,True
tr_0064934,43877,2,0.9800219,True
tr_0064935,43878,2,0.998699,True
tr_0064936,43879,2,0.98655474,True
tr_0064937,43880,2,0.96579057,True
tr_0064938,24774,0,0.98592895,True
tr_0064939,9054,0,0.9951395,True
tr_0064940,43881,0,0.97315085,True
tr_0064941,10837,2,0.9920782,True
tr_0064942,43882,0,0.9402158,True
tr_0064943,43883,0,0.9797217,True
tr_0064944,14307,1,0.989422,True
tr_0064945,43884,2,0.95778537,True
tr_0064946,43885,0,0.8979473,True
tr_0064947,43886,0,0.98143476,True
tr_0064948,6416,0,0.99225163,True
tr_0064949,43887,0,0.9295295,True
tr_0064950,21231,0,0.9958043,True
tr_0064951,8154,0,0.9843081,True
tr_0064952,10117,2,0.9995032,True
tr_0064953,43888,2,0.97655845,True
tr_0064954,12262,0,0.9874631,True
tr_0064955,43889,2,0.9985431,True
tr_0064956,43890,0,0.9935526,True
tr_0064957,43891,3,0.97409445,True
tr_0064958,12454,0,0.99024487,True
tr_0064959,43892,0,0.9801778,True
tr_0064960,43893,0,0.9775195,True
tr_0064961,1846,2,0.99811196,True
tr_0064962,43894,2,0.978569,True
tr_0064963,6823,0,0.987952,True
tr_0064964,32866,2,0.98529476,True
tr_0064965,7819,1,0.9946422,True
tr_0064966,43895,0,0.93987584,True
tr_0064967,2946,2,0.9991496,True
tr_0064968,43896,2,0.9956955,True
tr_0064969,297,0,0.9969968,True
tr_0064970,38538,0,0.98203254,True
tr_0064971,43897,2,0.87466776,True
tr_0064972,43898,0,0.6196286,True
tr_0064973,43899,0,0.9882055,True
tr_0064974,3351,2,0.9905959,True
tr_0064975,3893,0,0.9965433,True
tr_0064976,43900,2,0.91029656,True
tr_0064977,43901,0,0.9329326,True
tr_0064978,6086,3,0.9913694,True
tr_0064979,16958,0,0.9955013,True
tr_0064980,11658,0,0.9833359,True
tr_0064981,43902,1,0.98992276,True
tr_0064982,25865,0,0.9882951,True
tr_0064983,43903,0,0.99944377,True
tr_0064984,43904,0,0.9177158,True
tr_0064985,43905,0,0.97675806,True
tr_0064986,43906,0,0.8446588,True
tr_0064987,43907,2,0.92433846,True
tr_0064988,7700,0,0.997855,True
tr_0064989,43908,0,0.87276226,True
tr_0064990,43725,0,0.99861354,True
tr_0064991,43909,0,0.9615068,True
tr_0064992,43910,0,0.73784834,True
tr_0064993,43911,0,0.9582418,True
tr_0064994,7528,0,0.98955256,True
tr_0064995,4013,2,0.9898538,True
tr_0064996,35945,0,0.9987114,True
tr_0064997,43912,0,0.9534204,True
tr_0064998,43913,0,0.97882193,True
tr_0064999,43914,2,0.9798244,True
tr_0065000,43915,0,0.9638839,True
tr_0065001,43916,2,0.98357564,True
tr_0065002,30105,0,0.98444396,True
tr_0065003,43917,2,0.9784038,True
tr_0065004,43918,0,0.9596532,True
tr_0065005,43919,0,0.9534893,True
tr_0065006,43920,0,0.8964465,True
tr_0065007,28322,0,0.99395514,True
tr_0065008,16908,2,0.9994977,True
tr_0065009,43921,0,0.88691485,True
tr_0065010,43922,0,0.99381363,True
tr_0065011,13140,0,0.995929,True
tr_0065012,43923,0,0.9440895,True
tr_0065013,43924,0,0.98982847,True
tr_0065014,43925,2,0.97601163,True
tr_0065015,6342,0,0.99771,True
tr_0065016,43926,0,0.9701782,True
tr_0065017,43927,2,0.99746,True
tr_0065018,30952,0,0.99373704,True
tr_0065019,43928,1,0.96563035,False
tr_0065020,43929,0,0.89883935,True
tr_0065021,43930,2,0.8671246,False
tr_0065022,43931,0,0.9973473,True
tr_0065023,43932,0,0.9639999,True
tr_0065024,6271,1,0.99302524,True
tr_0065025,9798,2,0.9994263,True
tr_0065026,43933,0,0.8804174,True
tr_0065027,17057,0,0.99954253,True
tr_0065028,13266,2,0.9983798,True
tr_0065029,43934,0,0.99362534,True
tr_0065030,43935,0,0.90986556,True
tr_0065031,43936,0,0.9963094,True
tr_0065032,43937,2,0.99640465,True
tr_0065033,43938,2,0.9053449,True
tr_0065034,16937,0,0.99707556,True
tr_0065035,22707,0,0.99150366,True
tr_0065036,43939,0,0.83703864,True
tr_0065037,33655,0,0.9929113,True
tr_0065038,36289,0,0.9973744,True
tr_0065039,43940,0,0.9520076,True
tr_0065040,6024,2,0.99859536,True
tr_0065041,43941,2,0.9873812,True
tr_0065042,43942,2,0.8741338,True
tr_0065043,1741,2,0.9969562,True
tr_0065044,2402,2,0.998632,True
tr_0065045,43943,0,0.9490735,True
tr_0065046,43944,0,0.99953824,True
tr_0065047,12928,0,0.9948287,True
tr_0065048,43945,0,0.96733683,True
tr_0065049,10001,0,0.99765,True
tr_0065050,7158,0,0.9812047,True
tr_0065051,37719,0,0.9825522,True
tr_0065052,18732,0,0.98894805,True
tr_0065053,43946,2,0.9743458,True
tr_0065054,43947,2,0.99511945,True
tr_0065055,43948,2,0.9352576,True
tr_0065056,43949,2,0.9053127,True
tr_0065057,38480,0,0.9875584,True
tr_0065058,6751,2,0.99253386,True
tr_0065059,423,2,0.9946452,True
tr_0065060,43950,0,0.9610246,True
tr_0065061,43951,0,0.9548387,True
tr_0065062,13137,1,0.99746156,True
tr_0065063,43952,0,0.7637106,True
tr_0065064,23261,0,0.99851537,True
tr_0065065,691,2,0.99056864,True
tr_0065066,43953,2,0.97936136,True
tr_0065067,43954,0,0.9718686,True
tr_0065068,43955,0,0.96354806,True
tr_0065069,43956,1,0.94156635,True
tr_0065070,4705,0,0.9833397,True
tr_0065071,7533,2,0.9985149,True
tr_0065072,14695,0,0.9839081,True
tr_0065073,43957,2,0.99741447,True
tr_0065074,43958,0,0.9714672,True
tr_0065075,43959,1,0.9904482,True
tr_0065076,30928,2,0.9990012,True
tr_0065077,17888,0,0.99937975,True
tr_0065078,24196,0,0.9943956,True
tr_0065079,43960,0,0.94173294,True
tr_0065080,43961,0,0.95139724,True
tr_0065081,21514,0,0.99717736,True
tr_0065082,43962,2,0.98895603,True
tr_0065083,33635,1,0.99093086,True
tr_0065084,39345,2,0.98350394,True
tr_0065085,21155,0,0.9912215,True
tr_0065086,37875,2,0.98835367,True
tr_0065087,43963,0,0.9555848,True
tr_0065088,4483,2,0.9977515,True
tr_0065089,15366,0,0.994062,True
tr_0065090,5865,1,0.9890553,True
tr_0065091,8351,0,0.99641323,True
tr_0065092,961,0,0.9997378,True
tr_0065093,17737,0,0.9939535,True
tr_0065094,43964,0,0.99671304,True
tr_0065095,43965,0,0.9208064,True
tr_0065096,43966,0,0.940091,True
tr_0065097,18866,0,0.9833201,True
tr_0065098,43967,2,0.86728096,True
tr_0065099,43968,2,0.81388974,True
tr_0065100,43969,2,0.98337406,True
tr_0065101,43970,0,0.8712751,True
tr_0065102,43971,0,0.96666753,True
tr_0065103,25644,0,0.9957254,True
tr_0065104,43972,2,0.99950224,True
tr_0065105,43973,0,0.9557152,True
tr_0065106,23134,2,0.9962508,True
tr_0065107,43974,2,0.96382326,True
tr_0065108,10426,1,0.9894594,True
tr_0065109,5831,0,0.9992297,True
tr_0065110,43975,0,0.9963254,True
tr_0065111,43976,0,0.9975691,True
tr_0065112,43977,0,0.91369593,True
tr_0065113,23874,0,0.98814553,True
tr_0065114,38538,0,0.9856358,True
tr_0065115,43978,0,0.9405396,True
tr_0065116,43979,0,0.95545375,True
tr_0065117,14529,0,0.99943256,True
tr_0065118,43980,0,0.7300411,True
tr_0065119,38273,2,0.992645,True
tr_0065120,25551,2,0.994628,True
tr_0065121,16619,0,0.9942507,True
tr_0065122,10757,0,0.99591047,True
tr_0065123,38435,0,0.99204034,True
tr_0065124,5747,2,0.9940196,True
tr_0065125,35512,0,0.9870177,True
tr_0065126,5438,0,0.99529606,True
tr_0065127,15703,0,0.99957895,True
tr_0065128,863,0,0.98217076,True
tr_0065129,43981,2,0.9570801,True
tr_0065130,43982,0,0.9264536,True
tr_0065131,43983,0,0.9160287,True
tr_0065132,43984,0,0.9991953,True
tr_0065133,43985,0,0.96997553,True
tr_0065134,43986,2,0.9595064,True
tr_0065135,43987,0,0.97481644,True
tr_0065136,28431,2,0.99545085,True
tr_0065137,22385,2,0.99194896,True
tr_0065138,43988,0,0.97173905,True
tr_0065139,28592,0,0.99817556,True
tr_0065140,43989,0,0.9734529,True
tr_0065141,43990,0,0.91198516,True
tr_0065142,43991,0,0.9843249,True
tr_0065143,43992,2,0.96315235,True
tr_0065144,40984,2,0.9987468,True
tr_0065145,38250,0,0.98684186,True
tr_0065146,5648,2,0.99858433,True
tr_0065147,43993,2,0.99888134,True
tr_0065148,32944,2,0.9989851,True
tr_0065149,5962,0,0.9803146,True
tr_0065150,18176,0,0.9882814,True
tr_0065151,43994,1,0.99742556,True
tr_0065152,43995,2,0.942987,True
tr_0065153,43996,0,0.9987805,True
tr_0065154,21848,0,0.9995177,True
tr_0065155,43997,2,0.944897,True
tr_0065156,43998,0,0.997661,True
tr_0065157,427,0,0.9902722,True
tr_0065158,43999,2,0.94613004,True
tr_0065159,44000,0,0.9427832,True
tr_0065160,44001,0,0.8945508,True
tr_0065161,19300,2,0.99957937,True
tr_0065162,44002,0,0.9982586,True
tr_0065163,3050,0,0.9955002,True
tr_0065164,44003,0,0.97832024,True
tr_0065165,1795,2,0.9907248,True
tr_0065166,44004,2,0.9621731,True
tr_0065167,44005,0,0.99544334,True
tr_0065168,44006,0,0.86604685,True
tr_0065169,44007,0,0.9862305,True
tr_0065170,44008,2,0.99431205,False
tr_0065171,44009,1,0.98365074,True
tr_0065172,44010,0,0.9460936,True
tr_0065173,44011,2,0.91030526,True
tr_0065174,20565,2,0.9925527,True
tr_0065175,300,2,0.99659777,True
tr_0065176,44012,0,0.9716781,True
tr_0065177,44013,0,0.95601434,True
tr_0065178,38240,0,0.9967796,True
tr_0065179,44014,0,0.8150413,True
tr_0065180,40279,0,0.9992042,True
tr_0065181,10353,2,0.9955799,True
tr_0065182,25001,0,0.9968525,True
tr_0065183,616,2,0.9937903,True
tr_0065184,2898,0,0.98879397,True
tr_0065185,5520,2,0.99731314,True
tr_0065186,5560,0,0.98914707,True
tr_0065187,44015,0,0.9536622,True
tr_0065188,21155,0,0.99379486,True
tr_0065189,44016,0,0.90420693,True
tr_0065190,44017,2,0.9990943,True
tr_0065191,35026,0,0.98673004,True
tr_0065192,44018,0,0.97311705,True
tr_0065193,12489,1,0.9974919,True
tr_0065194,30877,0,0.9956754,True
tr_0065195,37989,0,0.98812807,True
tr_0065196,44019,2,0.9940954,True
tr_0065197,44020,0,0.9754269,True
tr_0065198,44021,0,0.84660137,True
tr_0065199,14406,2,0.9985214,True
tr_0065200,44022,2,0.9460969,True
tr_0065201,44023,1,0.99781,True
tr_0065202,44024,2,0.99529266,True
tr_0065203,41980,0,0.9939945,True
tr_0065204,44025,0,0.9313442,True
tr_0065205,44026,0,0.97071064,True
tr_0065206,23265,2,0.99967325,True
tr_0065207,44027,0,0.9781615,True
tr_0065208,44028,2,0.99323004,True
tr_0065209,44029,2,0.9624089,True
tr_0065210,44030,0,0.9707093,True
tr_0065211,28736,2,0.9895721,True
tr_0065212,10501,0,0.99533534,True
tr_0065213,44031,2,0.97070086,True
tr_0065214,4690,0,0.9989231,True
tr_0065215,44032,2,0.9992936,True
tr_0065216,16294,1,0.9971401,True
tr_0065217,10379,0,0.9838013,True
tr_0065218,44033,0,0.9606802,True
tr_0065219,44034,0,0.97596246,True
tr_0065220,10716,0,0.9966381,True
tr_0065221,2508,0,0.98801166,True
tr_0065222,44035,0,0.98804796,True
tr_0065223,20068,1,0.9845222,True
tr_0065224,12758,0,0.9990095,True
tr_0065225,44036,2,0.94349235,True
tr_0065226,44037,2,0.98140824,True
tr_0065227,4898,0,0.99583954,True
tr_0065228,44038,0,0.94853103,True
tr_0065229,44039,2,0.993805,True
tr_0065230,44040,2,0.9536436,True
tr_0065231,44041,0,0.9517128,True
tr_0065232,12587,2,0.9960791,True
tr_0065233,2591,0,0.9966066,True
tr_0065234,43258,2,0.99904436,True
tr_0065235,44042,2,0.9939929,True
tr_0065236,44043,0,0.85605496,True
tr_0065237,29677,0,0.9972514,True
tr_0065238,2971,0,0.9905252,True
tr_0065239,31929,0,0.9883027,True
tr_0065240,10044,2,0.9804446,True
tr_0065241,31453,0,0.98304474,True
tr_0065242,44044,2,0.9588219,True
tr_0065243,37630,0,0.99375415,True
tr_0065244,44045,2,0.9707019,False
tr_0065245,22422,2,0.9961336,True
tr_0065246,12073,2,0.9905173,True
tr_0065247,44046,2,0.99916077,True
tr_0065248,44047,2,0.9765219,True
tr_0065249,44048,0,0.97408766,True
tr_0065250,44049,2,0.9711602,True
tr_0065251,44050,2,0.9938126,True
tr_0065252,13018,0,0.9959516,True
tr_0065253,18977,2,0.9913156,True
tr_0065254,44051,0,0.976919,True
tr_0065255,33610,2,0.9967701,True
tr_0065256,11972,2,0.99579674,True
tr_0065257,44052,0,0.9794008,True
tr_0065258,5422,2,0.98100996,True
tr_0065259,44053,0,0.95535016,True
tr_0065260,44054,1,0.9867613,True
tr_0065261,44055,0,0.99075633,True
tr_0065262,3917,2,0.9964047,True
tr_0065263,44056,0,0.9614141,True
tr_0065264,31668,3,0.9911586,True
tr_0065265,44057,2,0.9790278,True
tr_0065266,10934,0,0.9944538,True
tr_0065267,44058,0,0.9798786,True
tr_0065268,44059,0,0.9446274,True
tr_0065269,44060,0,0.9284492,True
tr_0065270,3478,2,0.9991498,True
tr_0065271,44061,0,0.96215314,True
tr_0065272,9119,0,0.991997,True
tr_0065273,35264,0,0.995403,True
tr_0065274,44062,2,0.8828483,True
tr_0065275,44063,0,0.97450376,True
tr_0065276,44064,0,0.97219175,True
tr_0065277,44065,0,0.97378665,True
tr_0065278,44066,0,0.97782534,True
tr_0065279,44067,0,0.93363714,True
tr_0065280,7262,3,0.99361867,True
tr_0065281,44068,2,0.99874145,True
tr_0065282,44069,1,0.98834664,True
tr_0065283,44070,1,0.91904193,True
tr_0065284,32081,0,0.99934137,True
tr_0065285,44071,0,0.9669579,True
tr_0065286,12129,3,0.99168277,False
tr_0065287,29789,2,0.9946144,True
tr_0065288,44072,2,0.98167616,True
tr_0065289,44073,2,0.99783623,True
tr_0065290,23308,0,0.9907566,True
tr_0065291,44074,0,0.95295,True
tr_0065292,13005,0,0.99944454,True
tr_0065293,44075,2,0.94736546,True
tr_0065294,44076,0,0.9030301,True
tr_0065295,44077,0,0.9214562,True
tr_0065296,25315,2,0.98841614,True
tr_0065297,29976,0,0.99676514,True
tr_0065298,44078,0,0.91763073,True
tr_0065299,44079,0,0.9035692,True
tr_0065300,44080,0,0.9935766,True
tr_0065301,44081,2,0.7052129,False
tr_0065302,44082,0,0.9156722,True
tr_0065303,44083,0,0.97646695,True
tr_0065304,44084,0,0.9516055,True
tr_0065305,44085,2,0.9966099,True
tr_0065306,44086,0,0.97010654,True
tr_0065307,44087,1,0.9202129,True
tr_0065308,9376,0,0.98836863,True
tr_0065309,20476,1,0.99351186,True
tr_0065310,623,0,0.99705875,True
tr_0065311,2335,0,0.99009466,True
tr_0065312,25052,0,0.98844826,True
tr_0065313,30105,0,0.9850696,True
tr_0065314,44088,2,0.9958596,True
tr_0065315,20987,0,0.9998419,True
tr_0065316,44089,0,0.9952756,True
tr_0065317,44090,0,0.9548534,True
tr_0065318,44091,0,0.9967269,True
tr_0065319,44092,0,0.98193246,True
tr_0065320,44093,0,0.99951094,True
tr_0065321,44094,0,0.96702075,True
tr_0065322,3046,0,0.994658,True
tr_0065323,44095,0,0.9782878,True
tr_0065324,44096,0,0.94169277,True
tr_0065325,44097,0,0.9899172,True
tr_0065326,44098,0,0.8154429,True
tr_0065327,8982,2,0.9944896,True
tr_0065328,44099,0,0.8252117,True
tr_0065329,44100,2,0.988934,True
tr_0065330,19534,1,0.9902096,True
tr_0065331,8929,0,0.99005234,True
tr_0065332,44101,0,0.99262977,True
tr_0065333,44102,0,0.9768268,True
tr_0065334,19157,0,0.9897804,True
tr_0065335,13186,2,0.99374443,True
tr_0065336,15172,0,0.99958134,True
tr_0065337,3636,1,0.9928139,True
tr_0065338,44103,0,0.9342005,True
tr_0065339,44104,2,0.9851527,True
tr_0065340,44105,0,0.92339426,True
tr_0065341,28724,0,0.9812204,True
tr_0065342,13187,2,0.9989575,True
tr_0065343,44106,0,0.93982625,True
tr_0065344,32085,0,0.99923587,True
tr_0065345,44107,2,0.9550987,True
tr_0065346,12899,2,0.99153996,True
tr_0065347,9544,0,0.99956733,True
tr_0065348,4086,0,0.98705524,True
tr_0065349,44108,0,0.99339336,True
tr_0065350,44109,2,0.99145305,True
tr_0065351,29236,2,0.9926022,True
tr_0065352,44110,2,0.97070146,True
tr_0065353,44111,0,0.99938345,True
tr_0065354,44112,0,0.93897957,True
tr_0065355,44113,0,0.968581,True
tr_0065356,44114,0,0.9553317,True
tr_0065357,28693,0,0.9985405,True
tr_0065358,1312,0,0.9941583,True
tr_0065359,19566,0,0.9856737,True
tr_0065360,44115,1,0.9789809,True
tr_0065361,44116,2,0.99686396,True
tr_0065362,44117,0,0.99312526,True
tr_0065363,44118,0,0.9321958,True
tr_0065364,34350,0,0.99787825,True
tr_0065365,44119,0,0.845214,True
tr_0065366,44120,0,0.9936848,True
tr_0065367,44121,2,0.98873883,True
tr_0065368,15386,0,0.9994529,True
tr_0065369,44122,2,0.94347596,True
tr_0065370,10781,0,0.98734814,True
tr_0065371,44123,0,0.8752452,True
tr_0065372,44124,0,0.96833926,True
tr_0065373,44085,2,0.9966099,True
tr_0065374,4063,0,0.99627876,True
tr_0065375,44125,0,0.9663506,True
tr_0065376,44126,0,0.9911351,True
tr_0065377,40381,0,0.996585,True
tr_0065378,43825,2,0.9984422,True
tr_0065379,44127,0,0.99498945,True
tr_0065380,44128,0,0.87635106,True
tr_0065381,25335,0,0.98704225,True
tr_0065382,44129,0,0.82605875,True
tr_0065383,42379,2,0.9969868,True
tr_0065384,33486,2,0.99943095,True
tr_0065385,36535,0,0.9956053,True
tr_0065386,9506,2,0.99871016,True
tr_0065387,15017,1,0.9864384,True
tr_0065388,98,0,0.99367166,True
tr_0065389,1422,0,0.9988992,True
tr_0065390,44130,0,0.9194072,True
tr_0065391,44131,0,0.9948002,True
tr_0065392,44132,0,0.84943664,True
tr_0065393,5419,1,0.99072754,True
tr_0065394,23654,0,0.98987633,True
tr_0065395,44133,0,0.9890694,True
tr_0065396,25532,2,0.99679583,True
tr_0065397,15093,2,0.9965488,True
tr_0065398,44134,0,0.89316624,True
tr_0065399,17248,0,0.99611616,True
tr_0065400,44135,0,0.9561561,True
tr_0065401,44136,0,0.95467037,True
tr_0065402,30105,0,0.98814946,True
tr_0065403,38558,1,0.9906106,True
tr_0065404,44137,0,0.9937166,True
tr_0065405,44138,0,0.95063007,True
tr_0065406,44139,0,0.99396425,True
tr_0065407,14640,0,0.9954625,True
tr_0065408,44140,2,0.9799909,True
tr_0065409,44141,0,0.9465401,True
tr_0065410,4846,0,0.9891738,True
tr_0065411,11118,2,0.9922358,True
tr_0065412,44142,0,0.89150333,True
tr_0065413,2014,0,0.99073005,True
tr_0065414,5900,0,0.99624974,True
tr_0065415,44143,1,0.9894839,True
tr_0065416,44144,2,0.9961096,True
tr_0065417,44145,0,0.94788444,True
tr_0065418,12889,0,0.9829538,True
tr_0065419,30005,0,0.98726594,True
tr_0065420,44146,0,0.93478805,True
tr_0065421,44147,2,0.9992459,True
tr_0065422,44148,0,0.9645657,True
tr_0065423,44149,0,0.9809624,True
tr_0065424,44150,0,0.9941636,True
tr_0065425,44151,2,0.9534519,True
tr_0065426,44152,0,0.97546554,True
tr_0065427,4476,1,0.9892649,True
tr_0065428,6249,0,0.9967954,True
tr_0065429,2299,0,0.9922032,True
tr_0065430,44153,0,0.997536,True
tr_0065431,44154,0,0.9423389,True
tr_0065432,44155,0,0.95697594,True
tr_0065433,44156,2,0.945838,True
tr_0065434,44157,2,0.84208375,True
tr_0065435,44158,0,0.96211743,True
tr_0065436,44159,0,0.9353094,True
tr_0065437,15954,0,0.99942803,True
tr_0065438,44160,0,0.93300116,True
tr_0065439,44161,2,0.90117496,True
tr_0065440,7443,0,0.99354845,True
tr_0065441,27982,0,0.9909379,True
tr_0065442,44162,0,0.96098953,True
tr_0065443,44163,0,0.84230095,True
tr_0065444,44164,0,0.9809187,True
tr_0065445,2769,0,0.9828207,True
tr_0065446,26247,2,0.99528813,True
tr_0065447,31926,1,0.99579966,True
tr_0065448,11755,2,0.99698013,True
tr_0065449,21375,0,0.99162316,True
tr_0065450,17888,0,0.99900246,True
tr_0065451,44165,0,0.9060436,True
tr_0065452,44166,0,0.9876553,True
tr_0065453,1079,0,0.99396634,True
tr_0065454,13582,2,0.9971708,True
tr_0065455,44167,2,0.9991974,True
tr_0065456,34985,0,0.9935884,True
tr_0065457,9574,2,0.997388,True
tr_0065458,29704,0,0.9936588,True
tr_0065459,44168,0,0.9298871,True
tr_0065460,11792,0,0.983633,True
tr_0065461,15936,0,0.9955828,True
tr_0065462,44169,0,0.9022141,True
tr_0065463,37205,1,0.9867087,True
tr_0065464,44170,0,0.98768336,True
tr_0065465,20446,2,0.9992898,True
tr_0065466,44171,0,0.9356662,True
tr_0065467,13443,2,0.9989184,True
tr_0065468,10283,0,0.9989524,True
tr_0065469,44172,0,0.9145425,True
tr_0065470,14374,0,0.9982703,True
tr_0065471,44173,0,0.99423486,True
tr_0065472,44174,2,0.9919392,True
tr_0065473,44175,0,0.9934494,True
tr_0065474,44176,2,0.9686562,True
tr_0065475,10287,1,0.9945656,True
tr_0065476,44177,2,0.9069811,True
tr_0065477,44178,1,0.8715649,False
tr_0065478,21786,2,0.980447,True
tr_0065479,44179,2,0.9597624,True
tr_0065480,44180,0,0.9607634,True
tr_0065481,44181,0,0.9847748,True
tr_0065482,44182,2,0.9757809,True
tr_0065483,44183,1,0.94088453,True
tr_0065484,44184,1,0.9401663,True
tr_0065485,44185,0,0.9753511,True
tr_0065486,44186,2,0.9382607,True
tr_0065487,13948,0,0.9987095,True
tr_0065488,44187,1,0.9525942,True
tr_0065489,1152,2,0.99962497,True
tr_0065490,26260,0,0.9923822,True
tr_0065491,16607,2,0.99575084,True
tr_0065492,23173,0,0.9815875,True
tr_0065493,44188,0,0.9986195,True
tr_0065494,44189,0,0.97253764,True
tr_0065495,44190,2,0.95192844,True
tr_0065496,44191,2,0.99171597,True
tr_0065497,26347,0,0.99879616,True
tr_0065498,44192,2,0.998806,True
tr_0065499,44193,0,0.9129895,True
tr_0065500,44194,0,0.9365104,True
tr_0065501,1208,1,0.993425,True
tr_0065502,44195,0,0.78053,True
tr_0065503,14892,0,0.98035586,True
tr_0065504,44196,0,0.9234234,True
tr_0065505,44197,0,0.9690046,True
tr_0065506,44198,1,0.98822314,True
tr_0065507,4361,0,0.9945831,True
tr_0065508,44199,2,0.9975864,True
tr_0065509,21287,3,0.9934247,True
tr_0065510,25883,0,0.99462175,True
tr_0065511,20753,2,0.9989759,True
tr_0065512,44200,0,0.95264596,True
tr_0065513,14347,2,0.99592084,True
tr_0065514,3826,0,0.9988738,True
tr_0065515,44201,0,0.9456752,True
tr_0065516,14981,2,0.9995206,True
tr_0065517,44202,0,0.970985,True
tr_0065518,44203,0,0.93521357,True
tr_0065519,4036,0,0.9965045,True
tr_0065520,44204,0,0.9211673,True
tr_0065521,44205,2,0.9620566,True
tr_0065522,18196,0,0.9831686,True
tr_0065523,44206,0,0.9180488,True
tr_0065524,24883,0,0.98760706,True
tr_0065525,44207,2,0.9641268,True
tr_0065526,5343,2,0.9963142,True
tr_0065527,2847,2,0.9987758,True
tr_0065528,39709,2,0.99877477,True
tr_0065529,22999,2,0.99207056,True
tr_0065530,44208,0,0.9814115,True
tr_0065531,8233,0,0.9803033,True
tr_0065532,4080,2,0.99932444,True
tr_0065533,44209,2,0.91798544,True
tr_0065534,44210,2,0.9652583,True
tr_0065535,44211,2,0.89205515,True
tr_0065536,9961,0,0.9989374,True
